Player,id,link,Opponent,GP,G,A,PTS,GW
Simon Holmström,holmssi01,/players/g/granlmi01.html,Pittsburgh Penguins,10,3,2,5,1
Simon Holmström,holmssi01,/players/g/granlmi01.html,San Jose Sharks,4,0,2,2,0
Simon Holmström,holmssi01,/players/g/granlmi01.html,Seattle Kraken,5,1,1,2,0
Simon Holmström,holmssi01,/players/g/granlmi01.html,St. Louis Blues,5,0,1,1,0
Simon Holmström,holmssi01,/players/g/granlmi01.html,Tampa Bay Lightning,5,1,2,3,0
Simon Holmström,holmssi01,/players/g/granlmi01.html,Toronto Maple Leafs,6,1,2,3,0
Simon Holmström,holmssi01,/players/g/granlmi01.html,Utah Hockey Club,1,0,1,1,0
Simon Holmström,holmssi01,/players/g/granlmi01.html,Vancouver Canucks,4,0,1,1,0
Simon Holmström,holmssi01,/players/g/granlmi01.html,Vegas Golden Knights,5,1,1,2,1
Simon Holmström,holmssi01,/players/g/granlmi01.html,Washington Capitals,9,3,1,4,0
Simon Holmström,holmssi01,/players/g/granlmi01.html,Winnipeg Jets,4,2,0,2,1
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Anaheim Ducks,19,0,8,8,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Arizona Coyotes,19,3,2,5,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Boston Bruins,42,12,15,27,2
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Buffalo Sabres,40,10,6,16,5
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Calgary Flames,16,6,3,9,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Carolina Hurricanes,32,6,5,11,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Chicago Blackhawks,16,1,8,9,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Colorado Avalanche,18,1,9,10,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Columbus Blue Jackets,26,4,9,13,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Dallas Stars,18,5,4,9,2
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Detroit Red Wings,31,3,5,8,1
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Edmonton Oilers,17,2,5,7,1
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Florida Panthers,31,9,7,16,2
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Los Angeles Kings,17,7,4,11,2
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Minnesota Wild,14,2,2,4,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Montreal Canadiens,35,10,8,18,3
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Nashville Predators,15,4,4,8,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,New Jersey Devils,37,10,14,24,2
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,New York Islanders,16,4,1,5,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,New York Rangers,39,9,11,20,1
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Ottawa Senators,11,3,3,6,1
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Philadelphia Flyers,40,4,11,15,1
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Pittsburgh Penguins,34,7,4,11,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,San Jose Sharks,19,4,5,9,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Seattle Kraken,8,0,2,2,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,St. Louis Blues,17,8,1,9,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Tampa Bay Lightning,29,5,8,13,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Toronto Maple Leafs,36,2,13,15,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Utah Hockey Club,2,1,0,1,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Vancouver Canucks,16,5,6,11,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Vegas Golden Knights,11,4,4,8,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Washington Capitals,37,4,6,10,0
Jean-Gabriel Pageau,pageaje01,/players/g/granlmi01.html,Winnipeg Jets,17,1,5,6,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Anaheim Ducks,1,0,0,0,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Boston Bruins,3,1,1,2,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Buffalo Sabres,3,1,1,2,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Calgary Flames,1,0,0,0,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Carolina Hurricanes,2,1,1,2,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Chicago Blackhawks,2,1,1,2,1
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Colorado Avalanche,2,0,1,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Columbus Blue Jackets,1,0,0,0,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Dallas Stars,2,0,0,0,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Detroit Red Wings,3,0,0,0,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Edmonton Oilers,1,0,1,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Florida Panthers,2,0,3,3,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Los Angeles Kings,1,0,0,0,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Minnesota Wild,1,0,2,2,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Montreal Canadiens,2,0,1,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,New Jersey Devils,2,0,1,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,New York Rangers,3,0,0,0,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Ottawa Senators,3,0,0,0,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Philadelphia Flyers,2,0,1,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Pittsburgh Penguins,3,0,1,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Seattle Kraken,2,1,0,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,St. Louis Blues,2,0,1,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Tampa Bay Lightning,1,0,1,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Toronto Maple Leafs,3,1,0,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Utah Hockey Club,2,1,0,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Vancouver Canucks,1,0,0,0,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Vegas Golden Knights,2,0,1,1,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Washington Capitals,1,0,0,0,0
Maxim Tsyplakov,tsyplma01,/players/g/granlmi01.html,Winnipeg Jets,1,0,0,0,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Anaheim Ducks,7,2,4,6,2
Noah Dobson,dobsono01,/players/g/granlmi01.html,Arizona Coyotes,6,1,4,5,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Boston Bruins,20,2,8,10,1
Noah Dobson,dobsono01,/players/g/granlmi01.html,Buffalo Sabres,22,4,6,10,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Calgary Flames,7,2,2,4,1
Noah Dobson,dobsono01,/players/g/granlmi01.html,Carolina Hurricanes,16,1,7,8,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Chicago Blackhawks,8,3,3,6,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Colorado Avalanche,8,1,5,6,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Columbus Blue Jackets,14,1,7,8,1
Noah Dobson,dobsono01,/players/g/granlmi01.html,Dallas Stars,8,0,6,6,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Detroit Red Wings,12,1,7,8,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Edmonton Oilers,8,1,3,4,1
Noah Dobson,dobsono01,/players/g/granlmi01.html,Florida Panthers,11,1,6,7,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Los Angeles Kings,9,1,3,4,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Minnesota Wild,6,1,1,2,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Montreal Canadiens,11,1,14,15,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Nashville Predators,8,2,1,3,1
Noah Dobson,dobsono01,/players/g/granlmi01.html,New Jersey Devils,21,2,6,8,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,New York Rangers,22,0,13,13,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Ottawa Senators,14,2,9,11,1
Noah Dobson,dobsono01,/players/g/granlmi01.html,Philadelphia Flyers,17,2,4,6,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Pittsburgh Penguins,20,0,5,5,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,San Jose Sharks,7,2,4,6,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Seattle Kraken,8,2,3,5,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,St. Louis Blues,9,1,5,6,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Tampa Bay Lightning,10,1,4,5,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Toronto Maple Leafs,12,3,10,13,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Utah Hockey Club,2,0,2,2,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Vancouver Canucks,9,3,4,7,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Vegas Golden Knights,7,0,3,3,0
Noah Dobson,dobsono01,/players/g/granlmi01.html,Washington Capitals,21,3,9,12,2
Noah Dobson,dobsono01,/players/g/granlmi01.html,Winnipeg Jets,6,0,1,1,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Anaheim Ducks,11,4,7,11,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Arizona Coyotes,12,2,4,6,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Boston Bruins,26,6,15,21,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Buffalo Sabres,23,4,9,13,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Calgary Flames,9,1,6,7,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Carolina Hurricanes,23,4,14,18,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Chicago Blackhawks,12,3,5,8,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Colorado Avalanche,12,1,9,10,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Columbus Blue Jackets,22,8,17,25,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Dallas Stars,13,4,6,10,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Detroit Red Wings,17,3,20,23,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Edmonton Oilers,11,3,4,7,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Florida Panthers,18,4,8,12,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Los Angeles Kings,10,2,6,8,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Minnesota Wild,10,1,6,7,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Montreal Canadiens,18,4,6,10,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Nashville Predators,12,2,7,9,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,New Jersey Devils,29,6,19,25,2
Mathew Barzal,barzama01,/players/g/granlmi01.html,New York Rangers,31,10,25,35,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Ottawa Senators,19,5,14,19,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Philadelphia Flyers,32,10,20,30,2
Mathew Barzal,barzama01,/players/g/granlmi01.html,Pittsburgh Penguins,29,8,17,25,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,San Jose Sharks,12,3,7,10,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Seattle Kraken,6,1,5,6,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,St. Louis Blues,12,2,6,8,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Tampa Bay Lightning,17,4,11,15,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Toronto Maple Leafs,19,8,12,20,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Utah Hockey Club,2,1,2,3,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Vancouver Canucks,11,3,15,18,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Vegas Golden Knights,12,5,4,9,1
Mathew Barzal,barzama01,/players/g/granlmi01.html,Washington Capitals,30,5,17,22,0
Mathew Barzal,barzama01,/players/g/granlmi01.html,Winnipeg Jets,10,7,5,12,2
Alexander Romanov,romanal01,/players/g/granlmi01.html,Anaheim Ducks,6,0,0,0,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Arizona Coyotes,6,0,0,0,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Boston Bruins,12,2,2,4,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Buffalo Sabres,13,0,2,2,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Calgary Flames,14,0,0,0,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Carolina Hurricanes,13,1,2,3,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Chicago Blackhawks,8,0,2,2,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Colorado Avalanche,8,2,2,4,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Columbus Blue Jackets,11,0,2,2,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Dallas Stars,8,1,2,3,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Detroit Red Wings,10,0,0,0,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Edmonton Oilers,15,1,1,2,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Florida Panthers,10,0,3,3,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Los Angeles Kings,7,0,1,1,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Minnesota Wild,7,0,1,1,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Montreal Canadiens,7,0,2,2,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Nashville Predators,7,0,3,3,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,New Jersey Devils,11,0,4,4,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,New York Islanders,3,0,0,0,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,New York Rangers,12,3,2,5,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Ottawa Senators,21,0,2,2,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Philadelphia Flyers,11,0,3,3,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Pittsburgh Penguins,13,0,7,7,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,San Jose Sharks,7,2,1,3,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Seattle Kraken,6,1,1,2,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,St. Louis Blues,8,1,2,3,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Tampa Bay Lightning,9,0,0,0,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Toronto Maple Leafs,23,1,5,6,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Utah Hockey Club,1,0,0,0,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Vancouver Canucks,14,0,1,1,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Vegas Golden Knights,8,0,4,4,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Washington Capitals,11,1,4,5,0
Alexander Romanov,romanal01,/players/g/granlmi01.html,Winnipeg Jets,16,1,3,4,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Anaheim Ducks,11,1,3,4,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Arizona Coyotes,10,0,4,4,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Boston Bruins,28,1,10,11,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Buffalo Sabres,26,3,6,9,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Calgary Flames,10,0,0,0,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Carolina Hurricanes,24,3,4,7,1
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Chicago Blackhawks,11,2,6,8,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Colorado Avalanche,12,3,5,8,1
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Columbus Blue Jackets,23,2,7,9,1
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Dallas Stars,13,2,3,5,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Detroit Red Wings,19,3,8,11,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Edmonton Oilers,11,1,6,7,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Florida Panthers,18,2,1,3,1
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Los Angeles Kings,10,0,8,8,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Minnesota Wild,8,1,2,3,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Montreal Canadiens,17,1,3,4,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Nashville Predators,12,3,4,7,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,New Jersey Devils,29,0,6,6,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,New York Rangers,34,1,9,10,1
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Ottawa Senators,20,2,1,3,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Philadelphia Flyers,28,3,10,13,2
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Pittsburgh Penguins,31,1,15,16,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,San Jose Sharks,11,3,2,5,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Seattle Kraken,8,0,4,4,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,St. Louis Blues,12,0,1,1,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Tampa Bay Lightning,20,7,4,11,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Toronto Maple Leafs,17,1,7,8,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Utah Hockey Club,2,0,0,0,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Vancouver Canucks,12,1,4,5,0
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Vegas Golden Knights,10,1,2,3,1
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Washington Capitals,30,3,6,9,1
Ryan Pulock,pulocry01,/players/g/granlmi01.html,Winnipeg Jets,12,0,6,6,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Anaheim Ducks,13,1,3,4,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Arizona Coyotes,9,0,6,6,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Boston Bruins,24,1,6,7,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Buffalo Sabres,28,1,5,6,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Calgary Flames,9,0,0,0,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Carolina Hurricanes,22,1,2,3,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Chicago Blackhawks,13,0,2,2,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Colorado Avalanche,10,0,3,3,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Columbus Blue Jackets,25,0,8,8,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Dallas Stars,12,0,1,1,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Detroit Red Wings,18,0,6,6,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Edmonton Oilers,9,0,2,2,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Florida Panthers,20,1,4,5,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Los Angeles Kings,12,1,1,2,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Minnesota Wild,11,0,2,2,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Montreal Canadiens,17,2,5,7,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Nashville Predators,14,1,1,2,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,New Jersey Devils,28,3,5,8,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,New York Rangers,28,1,7,8,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Ottawa Senators,20,1,5,6,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Philadelphia Flyers,36,3,14,17,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Pittsburgh Penguins,30,3,5,8,2
Adam Pelech,pelecad01,/players/g/granlmi01.html,San Jose Sharks,12,1,6,7,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Seattle Kraken,5,0,1,1,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,St. Louis Blues,12,0,5,5,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Tampa Bay Lightning,20,1,5,6,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Toronto Maple Leafs,19,0,3,3,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Utah Hockey Club,2,0,0,0,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Vancouver Canucks,10,0,7,7,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Vegas Golden Knights,11,1,3,4,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Washington Capitals,27,1,3,4,0
Adam Pelech,pelecad01,/players/g/granlmi01.html,Winnipeg Jets,14,2,3,5,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Anaheim Ducks,20,5,3,8,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Arizona Coyotes,17,0,2,2,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Boston Bruins,42,3,3,6,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Buffalo Sabres,40,6,14,20,2
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Calgary Flames,17,2,4,6,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Carolina Hurricanes,37,1,7,8,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Chicago Blackhawks,16,3,3,6,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Colorado Avalanche,21,3,4,7,1
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Columbus Blue Jackets,39,4,6,10,2
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Dallas Stars,18,1,4,5,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Detroit Red Wings,28,6,5,11,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Edmonton Oilers,19,3,4,7,1
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Florida Panthers,31,2,7,9,1
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Los Angeles Kings,21,6,2,8,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Minnesota Wild,15,0,3,3,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Montreal Canadiens,29,4,2,6,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Nashville Predators,14,3,1,4,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,New Jersey Devils,49,6,8,14,2
Casey Cizikas,cizikca01,/players/g/granlmi01.html,New York Rangers,51,4,5,9,3
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Ottawa Senators,31,5,6,11,2
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Philadelphia Flyers,54,8,8,16,1
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Pittsburgh Penguins,57,9,10,19,1
Casey Cizikas,cizikca01,/players/g/granlmi01.html,San Jose Sharks,19,2,3,5,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Seattle Kraken,8,2,1,3,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,St. Louis Blues,16,1,4,5,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Tampa Bay Lightning,32,3,4,7,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Toronto Maple Leafs,33,7,5,12,2
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Utah Hockey Club,2,0,0,0,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Vancouver Canucks,17,3,3,6,2
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Vegas Golden Knights,11,1,1,2,0
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Washington Capitals,51,8,9,17,1
Casey Cizikas,cizikca01,/players/g/granlmi01.html,Winnipeg Jets,20,1,3,4,0
Dennis Cholowski,cholode01,/players/g/granlmi01.html,Anaheim Ducks,5,1,0,1,1
Dennis Cholowski,cholode01,/players/g/granlmi01.html,Arizona Coyotes,1,1,0,1,1
Dennis Cholowski,cholode01,/players/g/granlmi01.html,Boston Bruins,6,0,1,1,0
Dennis Cholowski,cholode01,/players/g/granlmi01.html,Buffalo Sabres,5,0,1,1,0
Dennis Cholowski,cholode01,/players/g/granlmi01.html,Calgary Flames,4,0,2,2,0
Dennis Cholowski,cholode01,/players/g/granlmi01.html,Carolina Hurricanes,10,0,0,0,0
Dennis Cholowski,cholode01,/players/g/granlmi01.html,Chicago Blackhawks,5,1,0,1,0
Dennis Cholowski,cholode01,/players/g/granlmi01.html,Colorado Avalanche,2,0,0,0,0
Dennis Cholowski,cholode01,/players/g/granlmi01.html,Columbus Blue Jackets,8,2,5,7,0
Dennis Cholowski,cholode01,/players/g/granlmi01.html,Dallas Stars,8,1,1,2,0
